index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by
42069,406-5029049-7584300,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,657,DARBHANGA,BIHAR,846004,IN,FALSE,Easy Ship
42070,408-1466076-4962706,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,399,SURAT,Gujarat,395009,IN,FALSE,Easy Ship
42072,402-7044920-5398769,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400052,IN,FALSE,Easy Ship
42081,403-9140105-7013940,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,339,PUNE,MAHARASHTRA,412301,IN,FALSE,Easy Ship
42083,407-6634178-4242703,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,379,VISAKHAPATNAM,ANDHRA PRADESH,531173,IN,FALSE,Easy Ship
42098,171-1280822-1664366,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,630,GUNTAKAL,ANDHRA PRADESH,515801,IN,FALSE,Easy Ship
42099,403-1681156-0594717,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XXL,Shipped,1,INR,421,TEZPUR,ASSAM,784001,IN,FALSE,Easy Ship
42101,171-8804082-4194736,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XL,Shipped,1,INR,259,Kolkata,WEST BENGAL,700127,IN,FALSE,Easy Ship
42102,402-8312059-6837135,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,761,THRIPPUNITHURA,KERALA,682301,IN,FALSE,Easy Ship
42103,402-1773906-1297116,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XS,Shipped,1,INR,761,JAIPUR,RAJASTHAN,302021,IN,FALSE,Easy Ship
42109,405-8406199-0454752,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,647,MUMBAI,MAHARASHTRA,400077,IN,FALSE,Easy Ship
42110,405-5094454-8977910,04-05-2022,Cancelled,Merchant,Amazon.in,Standard,Shirt,6XL,On the Way,0,INR,501.9,LAKHIMPUR,UTTAR PRADESH,262701,IN,FALSE,Easy Ship
42111,405-7032546-3126759,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,259,MUMBAI,MAHARASHTRA,400077,IN,FALSE,Easy Ship
42118,402-4124279-1777162,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,480,NEW DELHI,DELHI,110077,IN,FALSE,Easy Ship
42119,404-3058192-1844340,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,495,Bangalore,KARNATAKA,560084,IN,FALSE,Easy Ship
42120,404-3058192-1844340,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,469,Bangalore,KARNATAKA,560084,IN,FALSE,Easy Ship
42121,404-3058192-1844340,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,495,Bangalore,KARNATAKA,560084,IN,FALSE,Easy Ship
42128,404-9596526-7632323,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XXL,Shipped,1,INR,354,SHAHKOT,PUNJAB,144702,IN,FALSE,Easy Ship
42131,407-5651752-6858760,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,920,KOZHIKODE,KERALA,673301,IN,FALSE,Easy Ship
42133,402-2117143-4417920,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,379,NAVI MUMBAI,MAHARASHTRA,410210,IN,FALSE,Easy Ship
42142,408-6158792-0757952,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,699,BURDWAN,WEST BENGAL,713101,IN,FALSE,Easy Ship
42154,406-0450936-2968340,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,315,"Sira taluk, Bukkapatna",KARNATAKA,572115,IN,FALSE,Easy Ship
42167,171-3355614-1731554,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1085,Hissar,HARYANA,125005,IN,FALSE,Easy Ship
42174,403-0514962-8476322,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,379,NEW DELHI,DELHI,110062,IN,FALSE,Easy Ship
42180,405-3018611-6958729,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Socks,XXL,Shipped,1,INR,297,VADODARA,Gujarat,390020,IN,FALSE,Easy Ship
42182,171-9394103-5224333,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,859,NEW DELHI,DELHI,110015,IN,FALSE,Easy Ship
42196,403-2486775-7017913,04-05-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,791,NEW DELHI,DELHI,110059,IN,FALSE,Easy Ship
42199,405-1267341-5620311,04-05-2022,Cancelled,Merchant,Amazon.in,Standard,Shirt,S,On the Way,0,INR,360.95,SASARAM,BIHAR,821115,IN,FALSE,Easy Ship
42207,405-1888541-3410755,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,969,PUNE,MAHARASHTRA,411057,IN,FALSE,Easy Ship
42224,406-1578056-7543516,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,495,NEW DELHI,DELHI,110033,IN,FALSE,Easy Ship
42236,402-8370841-3685903,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1085,Noida,UTTAR PRADESH,201309,IN,FALSE,Easy Ship
42237,171-9296113-7083541,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,499,SRINAGAR,JAMMU & KASHMIR,190010,IN,FALSE,Easy Ship
42248,406-0923819-1683513,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1354,FAIZABAD,UTTAR PRADESH,224121,IN,FALSE,Easy Ship
42249,402-4528308-7594739,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,S,Shipped,1,INR,423,RAJKOT,Gujarat,360007,IN,FALSE,Easy Ship
42250,408-7139684-9677918,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,0,MUZAFFARNAGAR,UTTAR PRADESH,251001,IN,FALSE,Easy Ship
42252,402-4310756-2767549,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,715,Markapur,ANDHRA PRADESH,523316,IN,FALSE,Easy Ship
42253,402-8592845-2422767,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,347,Jaunpur,UTTAR PRADESH,223101,IN,FALSE,Easy Ship
42256,171-8578330-1503511,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,481,JORHAT,ASSAM,785013,IN,FALSE,Easy Ship
42257,171-5682402-5741144,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,747,FIROZPUR,PUNJAB,152116,IN,FALSE,Easy Ship
42258,408-6726455-3384327,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,688,SHAHDOL,MADHYA PRADESH,484444,IN,FALSE,Easy Ship
42268,405-0176764-5444310,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1138,PALAKKAD,KERALA,678015,IN,FALSE,Easy Ship
42270,405-2273051-4398717,04-05-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1099,JAIPUR,RAJASTHAN,302013,IN,FALSE,Easy Ship
42274,403-8914974-2406719,04-05-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,473,AHMEDABAD,Gujarat,380054,IN,FALSE,Easy Ship
43061,408-8058943-8565948,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,627,Kolkata,WEST BENGAL,700055,IN,FALSE,Easy Ship
43062,408-2534058-6002716,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,379,BENGALURU,KARNATAKA,560037,IN,FALSE,Easy Ship
43071,407-5729195-7645938,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,845,Tirunelveli,TAMIL NADU,627002,IN,FALSE,Easy Ship
43073,403-2674414-7186744,04-04-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,646,PUNE,MAHARASHTRA,411007,IN,FALSE,Easy Ship
43074,403-2674414-7186744,04-04-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,646,PUNE,MAHARASHTRA,411007,IN,FALSE,Easy Ship
43082,404-0863635-3194705,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,453,PUNE,MAHARASHTRA,411052,IN,FALSE,Easy Ship
43088,408-6340168-9465928,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,730,Bangalore,KARNATAKA,560078,IN,FALSE,Easy Ship
43089,408-4357486-2829936,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,715,BENGALURU,KARNATAKA,560037,IN,FALSE,Easy Ship
43094,407-2176753-0862702,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,589,Harnaut,Bihar,803110,IN,FALSE,Easy Ship
43096,403-9303916-0869947,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,353,BENGALURU,KARNATAKA,560085,IN,FALSE,Easy Ship
43104,408-3589662-7409915,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,899,KHAMBHALIA,Gujarat,361305,IN,FALSE,Easy Ship
43105,402-7793911-0219552,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,5XL,Shipped,1,INR,426,BENGALURU,KARNATAKA,560048,IN,FALSE,Easy Ship
43109,408-0596445-4634760,04-04-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,452,MUZAFFARPUR,BIHAR,842001,IN,FALSE,Easy Ship
43114,408-5533867-6964335,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,499,NEW DELHI,DELHI,110092,IN,FALSE,Easy Ship
43119,403-1230185-3862745,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,480,Malatipur,WEST BENGAL,732123,IN,FALSE,Easy Ship
43124,402-8881936-5365158,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,599,COIMBATORE,TAMIL NADU,641004,IN,FALSE,Easy Ship
43125,171-3950304-7141110,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,698,Gumla,JHARKHAND,835229,IN,FALSE,Easy Ship
43126,404-4766182-9881141,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1201,ROORKEE,UTTARAKHAND,247667,IN,FALSE,Easy Ship
43127,403-7329124-0896308,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,379,GUWAHATI,ASSAM,781006,IN,FALSE,Easy Ship
43133,402-5003423-6887532,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,6XL,Shipped,1,INR,688,KALYAN,MAHARASHTRA,421202,IN,FALSE,Easy Ship
43145,171-2048981-3843554,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,399,TUMAKURU,KARNATAKA,572104,IN,FALSE,Easy Ship
43150,171-1149311-0082758,04-04-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,589,BENGALURU,KARNATAKA,560016,IN,FALSE,Easy Ship
43152,408-8711362-9290738,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,699,AHMEDABAD,Gujarat,380051,IN,FALSE,Easy Ship
43153,171-8037949-0765134,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,688,CHURU,RAJASTHAN,331001,IN,FALSE,Easy Ship
43155,406-8212058-2478751,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,495,SHENKOTTAI,TAMIL NADU,627809,IN,FALSE,Easy Ship
43157,405-6246105-0804367,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,499,KOLKATA,WEST BENGAL,700025,IN,FALSE,Easy Ship
43159,402-6669769-7444352,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,353,PADAPPAI,TAMIL NADU,601301,IN,FALSE,Easy Ship
43160,402-6669769-7444352,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,379,PADAPPAI,TAMIL NADU,601301,IN,FALSE,Easy Ship
43163,405-9602635-5226733,04-04-2022,Cancelled,Merchant,Amazon.in,Standard,T-shirt,L,On the Way,0,INR,695.24,NEW DELHI,DELHI,110034,IN,FALSE,Easy Ship
43164,407-2520933-3985946,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1201,KOLKATA,WEST BENGAL,700023,IN,FALSE,Easy Ship
43174,404-9877605-1346763,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,5XL,Shipped,1,INR,469,BENGALURU,KARNATAKA,560077,IN,FALSE,Easy Ship
43179,402-0053513-4913936,04-04-2022,Cancelled,Merchant,Amazon.in,Standard,Shirt,XS,On the Way,0,INR,475.24,NAGERCOIL,TAMIL NADU,629004,IN,FALSE,Easy Ship
43182,404-6651430-7717112,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,589,KHUNTI,JHARKHAND,835210,IN,FALSE,Easy Ship
43183,404-6651430-7717112,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,618,KHUNTI,JHARKHAND,835210,IN,FALSE,Easy Ship
43186,406-5156525-0563517,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,589,KALYAN,MAHARASHTRA,421202,IN,FALSE,Easy Ship
43187,406-5156525-0563517,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,481,KALYAN,MAHARASHTRA,421202,IN,FALSE,Easy Ship
43189,405-9874380-4229959,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,761,DEHRADUN,UTTARAKHAND,248001,IN,FALSE,Easy Ship
43190,405-9874380-4229959,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,761,DEHRADUN,UTTARAKHAND,248001,IN,FALSE,Easy Ship
43191,405-9874380-4229959,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,761,DEHRADUN,UTTARAKHAND,248001,IN,FALSE,Easy Ship
43192,406-1428372-2059504,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,3XL,Shipped,1,INR,499,HAZARIBAGH,JHARKHAND,825301,IN,FALSE,Easy Ship
43198,408-0289702-2591504,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,730,Chitrada village,ANDHRA PRADESH,533450,IN,FALSE,Easy Ship
43199,403-6524343-0513106,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,426,bangalore,KARNATAKA,560035,IN,FALSE,Easy Ship
43202,407-5409795-2929129,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,561,KOLKATA,WEST BENGAL,700150,IN,FALSE,Easy Ship
43204,408-6717800-2401956,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,729,MURWARA KATNI,MADHYA PRADESH,483501,IN,FALSE,Easy Ship
43210,403-1343998-7918704,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,1220,COLVALE,GOA,403513,IN,FALSE,Easy Ship
43218,406-3216122-9771568,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,955,HYDERABAD,TELANGANA,500074,IN,FALSE,Easy Ship
43227,402-0213749-5890737,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1130,NEW DELHI,DELHI,110058,IN,FALSE,Easy Ship
43228,403-5529477-1429124,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,495,DHEMAJI,ASSAM,786189,IN,FALSE,Easy Ship
43230,404-1196151-6716315,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,472,HYDERABAD,TELANGANA,500049,IN,FALSE,Easy Ship
43231,403-2506791-2548353,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,688,Trichy,TAMIL NADU,620017,IN,FALSE,Easy Ship
43241,403-0336194-2110774,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,630,Vallabh Vidyanagar,Gujarat,388120,IN,FALSE,Easy Ship
43245,408-5275585-4125128,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,264,Ballia,UTTAR PRADESH,277001,IN,FALSE,Easy Ship
43248,403-0064258-2272310,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,699,TEZPUR Chandmari,ASSAM,784001,IN,FALSE,Easy Ship
43261,405-2997641-0270704,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,549,MUMBAI,MAHARASHTRA,400002,IN,FALSE,Easy Ship
43264,402-8305779-9814710,04-04-2022,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,471.43,KOTKHAI,HIMACHAL PRADESH,171202,IN,FALSE,Easy Ship
43265,407-4145107-2622751,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,1245,BALESHWAR,ODISHA,756002,IN,FALSE,Easy Ship
43274,403-7550590-0976321,04-04-2022,Shipped - Rejected by Buyer,Merchant,Amazon.in,Standard,Trousers,3XL,Shipped,1,INR,297,URAN ISLAMPUR,MAHARASHTRA,415409,IN,FALSE,Easy Ship
43276,402-2464269-1770745,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,330,Ramavarmapuram,KERALA,680631,IN,FALSE,Easy Ship
43280,408-8291957-6692314,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1120,ADAMPUR,PUNJAB,144102,IN,FALSE,Easy Ship
43289,408-0399869-9799524,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1245,Pune,MAHARASHTRA,411019,IN,FALSE,Easy Ship
43291,171-7705174-3393101,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,453,CHENNAI,TAMIL NADU,600050,IN,FALSE,Easy Ship
43292,406-8403353-1912336,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,877,unnao,UTTAR PRADESH,209861,IN,FALSE,Easy Ship
43294,407-2183431-4561164,04-04-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1129,KARIMGANJ,ASSAM,788725,IN,FALSE,Easy Ship
43299,406-3020624-0262728,04-04-2022,Cancelled,Merchant,Amazon.in,Standard,T-shirt,3XL,On the Way,0,INR,713.33,THODUPUZHA,KERALA,685584,IN,FALSE,Easy Ship
43300,406-3020624-0262728,04-04-2022,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,301.9,THODUPUZHA,KERALA,685584,IN,FALSE,Easy Ship
43308,403-5026753-1241968,04-04-2022,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,346.67,SIOLIM,GOA,403517,IN,FALSE,Easy Ship
43314,403-0744539-5241965,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,495,VARANASI,UTTAR PRADESH,221010,IN,FALSE,Easy Ship
43320,406-0007836-6746758,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1324,SOUTH DELHI,DELHI,110017,IN,FALSE,Easy Ship
43331,402-3464080-5734710,04-04-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,799,BENGALURU,KARNATAKA,560094,IN,FALSE,Easy Ship
43332,408-0891353-8869149,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,5XL,Shipped,1,INR,527,BANGALORE,KARNATAKA,560085,IN,FALSE,Easy Ship
43336,402-3569359-7397906,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,646,MUMBAI,MAHARASHTRA,400058,IN,FALSE,Easy Ship
43341,404-9927894-1111552,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Perfume,Free,Shipped,1,INR,399,chembur mumbai,MAHARASHTRA,400071,IN,FALSE,Easy Ship
43356,407-3343171-5826758,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1120,GURUGRAM,HARYANA,122001,IN,FALSE,Easy Ship
43357,407-4082608-6248304,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,761,MUMBAI,MAHARASHTRA,400002,IN,FALSE,Easy Ship
43362,407-2276544-7378764,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,453,JAIPUR,RAJASTHAN,302006,IN,FALSE,Easy Ship
43363,402-8173751-0450703,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,799,TUMKUR,KARNATAKA,572106,IN,FALSE,Easy Ship
43364,403-4041089-7651523,04-04-2022,Cancelled,Merchant,Amazon.in,Standard,Blazzer,XXL,On the Way,0,INR,680.95,BENGALURU,KARNATAKA,560050,IN,FALSE,Easy Ship
43365,171-0310262-2733923,04-04-2022,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,615.24,Hyderabad,TELANGANA,500030,IN,FALSE,Easy Ship
43366,171-1985221-2770751,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,730,NAGPUR,MAHARASHTRA,440007,IN,FALSE,Easy Ship
43367,171-2353948-8112322,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,6XL,Shipped,1,INR,452,Bangalore,KARNATAKA,560029,IN,FALSE,Easy Ship
43373,408-6413772-3093146,04-04-2022,Cancelled,Merchant,Amazon.in,Standard,Shirt,S,On the Way,0,INR,322.86,PIMPRI CHINCHWAD,MAHARASHTRA,411019,IN,FALSE,Easy Ship
43375,404-8077026-0809119,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XXL,Shipped,1,INR,549,FARIDABAD,HARYANA,121002,IN,FALSE,Easy Ship
43379,404-9247228-2188330,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,677,NEW DELHI,DELHI,110017,IN,FALSE,Easy Ship
43381,404-6013733-9966722,04-04-2022,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,625.71,NASHIK,MAHARASHTRA,422009,IN,FALSE,Easy Ship
43382,404-6013733-9966722,04-04-2022,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,680.95,NASHIK,MAHARASHTRA,422009,IN,FALSE,Easy Ship
43388,171-1082237-1227569,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,452,MUMBAI,MAHARASHTRA,400079,IN,FALSE,Easy Ship
43392,408-2757848-5690740,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,359,VIJAYAWADA,ANDHRA PRADESH,520004,IN,FALSE,Easy Ship
43394,405-9404590-7897917,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,449,GOLAGHAT,ASSAM,785621,IN,FALSE,Easy Ship
43397,171-5876962-5685937,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,589,CHENNAI,TAMIL NADU,600082,IN,FALSE,Easy Ship
43400,402-6963283-2935502,04-04-2022,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,818.1,SAHARANPUR,UTTAR PRADESH,247001,IN,FALSE,Easy Ship
